iter	RMSE
683	0.01937143267
684	0.01934837132
685	0.01931749789
686	0.01930227794
687	0.01928404193
688	0.01925019513
689	0.01920701136
690	0.01920582047
691	0.01917637413
692	0.01915121838
693	0.01912688322
694	0.0190810541
695	0.019053505
696	0.0190305705
697	0.01900428066
698	0.01898355585
699	0.01895946533
700	0.01892943372
701	0.01889307098
702	0.01886851859
703	0.01884746982
704	0.0188415162
705	0.01880779575
706	0.01880076013
707	0.01877156241
708	0.01875253382
709	0.01872237777
710	0.01871666163
711	0.01869266434
712	0.01867925462
713	0.01867723905
714	0.01864940887
715	0.01862987127
716	0.01861425353
717	0.01859111853
718	0.01857228215
719	0.01857074689
720	0.0185471981
721	0.0185146889
722	0.01848717957
723	0.01845979185
724	0.01845881548
725	0.01842600625
726	0.01839582384
727	0.01838126858
728	0.01833858151
729	0.01832689962
730	0.01830059774
731	0.01827706796
732	0.01825481454
733	0.01821678256
734	0.01820352961
735	0.01817795096
736	0.01814386336
737	0.01812117103
738	0.01808965905
739	0.01807066497
740	0.01805283259
741	0.01802870456
742	0.01798856033
743	0.01796703642
744	0.0179529466
745	0.01793841668
746	0.01791707569
747	0.01790136681
748	0.01789473896
749	0.01787992587
750	0.01785888314
751	0.01783063127
752	0.01782012211
753	0.01781906065
754	0.01777950014
755	0.01775312163
756	0.01775208802
757	0.01773138991
758	0.01771752252
759	0.01769451544
760	0.01767912019
761	0.01767267032
762	0.01765512624
763	0.01764653262
764	0.01762559444
765	0.01760703739
766	0.01757905903
767	0.01755058053
768	0.0175382585
769	0.01749990167
770	0.01745601864
771	0.01742319426
772	0.01741988884
773	0.01738274818
774	0.01737503202
775	0.01736145492
776	0.01735231672
777	0.0173185957
778	0.01729059522
779	0.01727494016
780	0.01724995986
781	0.01724222469
782	0.01723091449
783	0.0172266569
784	0.01721535534
785	0.01721324329
786	0.01719963194
787	0.01716282522
788	0.01714821857
789	0.01712371488
790	0.01706154741
791	0.01704143342
792	0.01701102636
793	0.01697696487
794	0.01696113759
795	0.0169199208
796	0.01689607216
797	0.01685154824
798	0.01683159113
799	0.01679370521
800	0.01678960898
801	0.01675924513
802	0.01674498268
803	0.01674068085
804	0.01670684095
805	0.01669241489
806	0.01666311819
807	0.01664724558
808	0.01662236681
809	0.01658048196
810	0.01655876947
811	0.01653945343
812	0.0165364027
813	0.0165252155
814	0.01650294296
815	0.01649872625
816	0.01647384928
817	0.01644782491
818	0.01643202046
819	0.01641568684
820	0.01638649473
821	0.01636607522
822	0.01633836859
823	0.01631840448
824	0.01630391652
825	0.01630289566
826	0.01627535631
827	0.01625340235
828	0.0162249538
829	0.0162085914
830	0.01620183381
831	0.01619766132
832	0.01617969125
833	0.01615693528
834	0.01614818073
835	0.01613504801
836	0.01610377912
837	0.01607829624
838	0.01605074195
839	0.01602680459
840	0.01598819752
841	0.01596815982
842	0.01596122889
843	0.01593648535
844	0.01591860446
845	0.01591164417
846	0.01589692711
847	0.01585697756
848	0.01583091306
849	0.01582032461
850	0.01580303686
851	0.01579953784
852	0.01579011846
853	0.01578753463
854	0.01578393827
855	0.01575536798
856	0.01574941773
857	0.01572509007
858	0.01570561554
859	0.01570466069
860	0.01569182737
861	0.01567080257
862	0.01565314735
863	0.01565182419
864	0.01564343464
865	0.01563622894
866	0.01563413644
867	0.01560129265
868	0.01557837948
869	0.01556765854
870	0.01555015773
871	0.01553935255
872	0.01552898174
873	0.01550462913
874	0.01549078232
875	0.01548291657
876	0.01546818005
877	0.01544771515
878	0.01541974172
879	0.01540486472
880	0.01538536495
881	0.01536476008
882	0.01535100886
883	0.0153375433
884	0.01531530129
885	0.01529617924
886	0.01526957121
887	0.01524771564
888	0.01522637131
889	0.01520793642
890	0.01520062302
891	0.01518990244
892	0.01518746263
893	0.01516859597
894	0.01514349504
895	0.01513036743
896	0.01510756944
897	0.01507594544
898	0.01505297985
899	0.01504013424
900	0.01503495231
901	0.01501817603
902	0.01501314165
903	0.01497776625
904	0.01496301196
905	0.01495481828
906	0.01493986948
907	0.0149076414
908	0.01488126646
909	0.0148659835
910	0.01483778371
911	0.01482270806
912	0.01481793837
913	0.0147997509
914	0.01477324695
915	0.01475666047
916	0.01474396488
917	0.01473097318
918	0.01471310222
919	0.01470652573
920	0.01468488371
921	0.01466967389
922	0.01464138474
923	0.01462833546
924	0.01461342028
925	0.01459503567
926	0.01456360492
927	0.0145538253
928	0.0145359297
929	0.01451216238
930	0.01450175955
931	0.01447589874
932	0.01445765572
933	0.01445204936
934	0.01444235289
935	0.01444001958
936	0.01443872697
937	0.0144177966
938	0.01439207153
939	0.01438104688
940	0.01437582086
941	0.01437261815
942	0.01437176437
943	0.01436537757
944	0.01434021152
945	0.01432146198
946	0.01430076241
947	0.01429075947
948	0.01428573216
949	0.01426881279
950	0.01424945244
951	0.01424637473
952	0.01424553107
953	0.01424337051
954	0.01422104934
955	0.01420623019
956	0.01418086417
957	0.01416532331
958	0.01414395886
959	0.01412491502
960	0.01412035254
961	0.01409311699
962	0.01407858086
963	0.01405976333
964	0.01404722485
965	0.01403242726
966	0.01402958834
967	0.0140194047
968	0.01400581738
969	0.01399340492
970	0.01398867746
971	0.01398397895
972	0.01395795539
973	0.01394589238
974	0.01391685648
975	0.01389845343
976	0.01387965004
977	0.01387873806
978	0.0138733259
979	0.01386197621
980	0.01385384258
981	0.01383791542
982	0.01383241824
983	0.01383154192
984	0.01380406352
985	0.01378869784
986	0.01375991379
987	0.01372985478
988	0.01372924241
989	0.01372694968
990	0.01372062816
991	0.01370742064
992	0.0136883183
993	0.01367979395
994	0.01366916548
995	0.01365965804
996	0.01363782666
997	0.0136169463
998	0.01359878239
999	0.01359666536
